ExperimentName,Subject,Ans,C1,C2,C3,cratSlide2.ACC,cratSlide2.RESP,cratSlide2.RT,inSlide.RESP,inSlide.RT
CRAT,305,,,,,,,,,
CRAT,305,,,,,,,,,
CRAT,305,,,,,,,,,
CRAT,305,,,,,,,,,
CRAT,305,,,,,,,,,
CRAT,305,,,,,,,,,
CRAT,306,,,,,,,,,
CRAT,306,,,,,,,,,
CRAT,306,,,,,,,,,
CRAT,306,,,,,,,,,
CRAT,306,,,,,,,,,
CRAT,306,MOON{ENTER},SHINE,BEAM,STRUCK,0,LIGHT{ENTER},9989,1,2803
CRAT,306,HOLE{ENTER},FOX,MAN,PEEP,1,HOLE{ENTER},3538,3,2489
CRAT,306,BOAT{ENTER},SHOW,LIFE,ROW,0,TIME{ENTER},14834,1,2013
CRAT,306,WALK{ENTER},WAY,BOARD,SLEEP,0,W,24737,0,7957
CRAT,306,CALL{ENTER},CAT,NUMBER,PHONE,0,HOUSE{ENTER},23280,1,1870
CRAT,306,CAMP{ENTER},BOOT,SUMMER,GROUND,0,,0,0,2651
CRAT,306,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,GIRL{ENTER},6645,3,1204
CRAT,306,POWDER{ENTER},KEG,PUFF,ROOM,1,POWDER{ENTER},7820,4,2840
CRAT,306,STATION{ENTER},WAGON,BREAK,RADIO,0,,0,0,2004
CRAT,306,RED{ENTER},CARPET,ALERT,INK,0,,0,0,455
CRAT,306,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},2793,4,1951
CRAT,306,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,GUN,12905,1,2253
CRAT,306,SUIT{ENTER},WET,LAW,BUSINESS,0,,0,0,1463
CRAT,306,RING{ENTER},MASTER,TOSS,FINGER,1,RING{ENTER},3185,4,1526
CRAT,306,MARK{ENTER},DOWN,QUESTION,CHECK,0,,0,0,1828
CRAT,306,FIGURE{ENTER},EIGHT,SKATE,STICK,0,,21742,0,1489
CRAT,306,PIT{ENTER},PEACH,ARM,TAR,1,PIT{ENTER},7969,4,1767
CRAT,306,SAW{ENTER},MILL,TOOTH,DUST,1,SAW{ENTER},2713,4,1827
CRAT,306,CHEESE{ENTER},COTTAGE,BRICK,CAKE,1,CHEESE{ENTER},8020,2,2728
CRAT,306,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,,0,0,3152
CRAT,306,PAPER{ENTER},FLY,CLIP,WALL,1,PAPER{ENTER},16916,2,2679
CRAT,306,HEAD{ENTER},HAMMER,GEAR,HUNTER,1,HEAD{ENTER},5777,3,2118
CRAT,306,COMMON{ENTER},SENSE,COURTESY,PLACE,1,COMMON{ENTER},4995,4,1642
CRAT,306,SPACE{ENTER},CADET,CAPSULE,SHIP,1,SPACE{ENTER},6950,3,1816
CRAT,306,RACE{ENTER},HORSE,HUMAN,DRAG,1,RACE{ENTER},5747,4,2378
CRAT,306,SOAP{ENTER},OPERA,HAND,DISH,0,,0,0,2037
CRAT,306,TURN{ENTER},PIKE,COAT,SIGNAL,1,TURN{ENTER},5630,4,1802
CRAT,306,BRUSH{ENTER},SAGE,PAINT,HAIR,0,SPRAY{ENTER},16521,3,2220
CRAT,306,TREE{ENTER},PALM,SHOE,HOUSE,0,,0,0,3383
CRAT,306,WRITER{ENTER},TYPE,GHOST,SCREEN,0,,0,0,1470
CRAT,306,,,,,,,,,
CRAT,306,,,,,,,,,
CRAT,306,,,,,,,,,
CRAT,306,,,,,,,,,
CRAT,306,,,,,,,,,
CRAT,306,,,,,,,,,
CRAT,307,,,,,,,,,
CRAT,307,,,,,,,,,
CRAT,307,,,,,,,,,
CRAT,307,,,,,,,,,
CRAT,307,,,,,,,,,
CRAT,307,TREE{ENTER},PALM,SHOE,HOUSE,1,TREE,23308,1,4704
CRAT,307,PIT{ENTER},PEACH,ARM,TAR,1,PIT,24688,4,4260
CRAT,307,PAPER{ENTER},FLY,CLIP,WALL,1,PAPER,4630,2,4553
CRAT,307,RING{ENTER},MASTER,TOSS,FINGER,0,,0,0,3139
CRAT,307,HEAD{ENTER},HAMMER,GEAR,HUNTER,1,HEAD,14713,1,2573
CRAT,307,COMMON{ENTER},SENSE,COURTESY,PLACE,0,,0,0,2165
CRAT,307,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP{ENTER},8186,1,7271
CRAT,307,SPACE{ENTER},CADET,CAPSULE,SHIP,1,SPACE{ENTER},4220,1,1908
CRAT,307,BOAT{ENTER},SHOW,LIFE,ROW,1,BOAT{ENTER},10625,4,3796
CRAT,307,WALK{ENTER},WAY,BOARD,SLEEP,1,WALK{ENTER},11365,4,1736
CRAT,307,CAMP{ENTER},BOOT,SUMMER,GROUND,1,CAMP{ENTER},2616,4,1798
CRAT,307,MOON{ENTER},SHINE,BEAM,STRUCK,0,LIGHT{ENTER},7930,4,1649
CRAT,307,RED{ENTER},CARPET,ALERT,INK,0,{ENTER},15809,0,1283
CRAT,307,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,HOUSE{ENTER},8268,3,1685
CRAT,307,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,GIRL{ENTER},2821,4,1594
CRAT,307,SUIT{ENTER},WET,LAW,BUSINESS,0,{ENTER},13347,0,1312
CRAT,307,BRUSH{ENTER},SAGE,PAINT,HAIR,1,BRUSH{ENTER},13698,4,1472
CRAT,307,CALL{ENTER},CAT,NUMBER,PHONE,0,{ENTER},15115,0,1131
CRAT,307,FIGURE{ENTER},EIGHT,SKATE,STICK,0,{ENTER},15655,0,1072
CRAT,307,HOLE{ENTER},FOX,MAN,PEEP,1,HOLE{ENTER},2803,4,1881
CRAT,307,STATION{ENTER},WAGON,BREAK,RADIO,1,STATION{ENTER},5173,4,1364
CRAT,307,SAW{ENTER},MILL,TOOTH,DUST,0,{ENTER},17486,0,2360
CRAT,307,RACE{ENTER},HORSE,HUMAN,DRAG,1,RACE{ENTER},4752,4,1361
CRAT,307,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},5361,4,2073
CRAT,307,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,{ENTER},11720,0,2059
CRAT,307,MARK{ENTER},DOWN,QUESTION,CHECK,1,MARK{ENTER},9410,1,3706
CRAT,307,TURN{ENTER},PIKE,COAT,SIGNAL,0,{ENTER},11898,0,1078
CRAT,307,POWDER{ENTER},KEG,PUFF,ROOM,0,KEY{ENTER},15755,3,1360
CRAT,307,WRITER{ENTER},TYPE,GHOST,SCREEN,0,{ENTER},13675,0,746
CRAT,307,STREET{ENTER},MAIN,SWEEPER,LIGHT,1,STREET{ENTER},8354,4,2007
CRAT,307,,,,,,,,,
CRAT,307,,,,,,,,,
CRAT,307,,,,,,,,,
CRAT,307,,,,,,,,,
CRAT,307,,,,,,,,,
CRAT,307,,,,,,,,,
CRAT,308,,,,,,,,,
CRAT,308,,,,,,,,,
CRAT,308,,,,,,,,,
CRAT,308,,,,,,,,,
CRAT,308,,,,,,,,,
CRAT,308,MARK{ENTER},DOWN,QUESTION,CHECK,0,BLANK{ENTER},15487,1,4863
CRAT,308,TREE{ENTER},PALM,SHOE,HOUSE,0,,0,0,2670
CRAT,308,WALK{ENTER},WAY,BOARD,SLEEP,0,LONG{ENTER},7980,1,4706
CRAT,308,COMMON{ENTER},SENSE,COURTESY,PLACE,0,,0,0,1611
CRAT,308,POWDER{ENTER},KEG,PUFF,ROOM,0,,0,0,3083
CRAT,308,RING{ENTER},MASTER,TOSS,FINGER,0,,0,0,1959
CRAT,308,BRUSH{ENTER},SAGE,PAINT,HAIR,0,GREEN{ENTER},5096,2,5353
CRAT,308,CAMP{ENTER},BOOT,SUMMER,GROUND,1,CAMP{ENTER},3467,3,2164
CRAT,308,PIT{ENTER},PEACH,ARM,TAR,0,,0,0,2784
CRAT,308,SPACE{ENTER},CADET,CAPSULE,SHIP,1,SPACE{ENTER},4570,2,2914
CRAT,308,RACE{ENTER},HORSE,HUMAN,DRAG,0,RACING{ENTER},23417,1,3232
CRAT,308,RED{ENTER},CARPET,ALERT,INK,1,RED{ENTER},7469,3,3449
CRAT,308,FIGURE{ENTER},EIGHT,SKATE,STICK,1,FIGURE{ENTER},2760,2,3407
CRAT,308,CALL{ENTER},CAT,NUMBER,PHONE,0,,0,0,1303
CRAT,308,STREET{ENTER},MAIN,SWEEPER,LIGHT,1,STREET{ENTER},8376,1,2828
CRAT,308,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,GIRL{ENTER},2505,3,3067
CRAT,308,WRITER{ENTER},TYPE,GHOST,SCREEN,0,WHITE{ENTER},9946,2,3290
CRAT,308,BOAT{ENTER},SHOW,LIFE,ROW,0,,0,0,1703
CRAT,308,SAW{ENTER},MILL,TOOTH,DUST,0,STONE{ENTER},20169,1,2110
CRAT,308,SOAP{ENTER},OPERA,HAND,DISH,0,HOUSE{ENTER},6183,1,1834
CRAT,308,STATION{ENTER},WAGON,BREAK,RADIO,0,,0,0,1514
CRAT,308,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,,0,0,1457
CRAT,308,SUIT{ENTER},WET,LAW,BUSINESS,0,,0,0,1336
CRAT,308,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,,0,0,1888
CRAT,308,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},3400,3,2212
CRAT,308,MOON{ENTER},SHINE,BEAM,STRUCK,0,STAR{ENTER},7713,1,2322
CRAT,308,HOLE{ENTER},FOX,MAN,PEEP,0,,0,0,1460
CRAT,308,PAPER{ENTER},FLY,CLIP,WALL,0,HIGH{ENTER},4777,1,4058
CRAT,308,TURN{ENTER},PIKE,COAT,SIGNAL,0,,0,0,1792
CRAT,308,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,WHITE{ENTER},3349,1,2963
CRAT,308,,,,,,,,,
CRAT,308,,,,,,,,,
CRAT,308,,,,,,,,,
CRAT,308,,,,,,,,,
CRAT,308,,,,,,,,,
CRAT,308,,,,,,,,,
CRAT,309,,,,,,,,,
CRAT,309,,,,,,,,,
CRAT,309,,,,,,,,,
CRAT,309,,,,,,,,,
CRAT,309,,,,,,,,,
CRAT,309,SPACE{ENTER},CADET,CAPSULE,SHIP,1,SPACE{ENTER},2600,4,1607
CRAT,309,BLOOD{ENTER},HOUND,PRESSURE,SHOT,1,BLOOD{ENTER},16499,3,2487
CRAT,309,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP{ENTER},1811,4,1316
CRAT,309,COMMON{ENTER},SENSE,COURTESY,PLACE,1,COMMON{ENTER},3907,4,1354
CRAT,309,STATION{ENTER},WAGON,BREAK,RADIO,0,,8993,0,2758
CRAT,309,MARK{ENTER},DOWN,QUESTION,CHECK,0,{ENTER},7210,0,1360
CRAT,309,WRITER{ENTER},TYPE,GHOST,SCREEN,1,WRITER{ENTER},16374,4,1631
CRAT,309,CALL{ENTER},CAT,NUMBER,PHONE,0,{ENTER},10550,0,1052
CRAT,309,WALK{ENTER},WAY,BOARD,SLEEP,1,WALK{ENTER},4394,4,1322
CRAT,309,CAMP{ENTER},BOOT,SUMMER,GROUND,0,{ENTER},20288,0,1232
CRAT,309,FIGURE{ENTER},EIGHT,SKATE,STICK,0,{ENTER},12938,0,1449
CRAT,309,GOLD{ENTER},FISH,MINE,RUSH,0,{ENTER},14663,0,714
CRAT,309,RACE{ENTER},HORSE,HUMAN,DRAG,1,RACE{ENTER},5514,4,1195
CRAT,309,RED{ENTER},CARPET,ALERT,INK,0,{ENTER},11267,0,794
CRAT,309,PIT{ENTER},PEACH,ARM,TAR,0,{ENTER},23277,0,923
CRAT,309,PAPER{ENTER},FLY,CLIP,WALL,0,{ENTER},14858,0,485
CRAT,309,TURN{ENTER},PIKE,COAT,SIGNAL,0,SNOW{ENTER},5553,4,1040
CRAT,309,BOAT{ENTER},SHOW,LIFE,ROW,1,BOAT{ENTER},5431,4,1243
CRAT,309,SUIT{ENTER},WET,LAW,BUSINESS,0,{ENTER},14778,0,601
CRAT,309,CHEESE{ENTER},COTTAGE,BRICK,CAKE,1,CHEESE{ENTER},11199,4,713
CRAT,309,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,GIRL{ENTER},4599,4,1806
CRAT,309,BRUSH{ENTER},SAGE,PAINT,HAIR,0,WET{ENTER},11872,2,1404
CRAT,309,HOLE{ENTER},FOX,MAN,PEEP,0,{ENTER},12984,0,437
CRAT,309,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,{ENTER},15424,0,371
CRAT,309,SAW{ENTER},MILL,TOOTH,DUST,0,FAIRY{ENTER},9152,2,707
CRAT,309,MOON{ENTER},SHINE,BEAM,STRUCK,1,MOON{ENTER},1167,4,1083
CRAT,309,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,{ENTER},6981,0,310
CRAT,309,POWDER{ENTER},KEG,PUFF,ROOM,0,{ENTER},6397,0,375
CRAT,309,TREE{ENTER},PALM,SHOE,HOUSE,1,TREE{ENTER},9930,1,2667
CRAT,309,RING{ENTER},MASTER,TOSS,FINGER,1,RING{ENTER},3218,4,1094
CRAT,309,,,,,,,,,
CRAT,309,,,,,,,,,
CRAT,309,,,,,,,,,
CRAT,309,,,,,,,,,
CRAT,309,,,,,,,,,
CRAT,309,,,,,,,,,
CRAT,310,,,,,,,,,
CRAT,310,,,,,,,,,
CRAT,310,,,,,,,,,
CRAT,310,,,,,,,,,
CRAT,310,,,,,,,,,
CRAT,310,RED{ENTER},CARPET,ALERT,INK,1,RED{ENTER},4552,2,3971
CRAT,310,MARK{ENTER},DOWN,QUESTION,CHECK,1,MARK{ENTER},3885,2,3156
CRAT,310,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,{ENTER},1534,0,1003
CRAT,310,PAPER{ENTER},FLY,CLIP,WALL,1,PAPER{ENTER},3961,1,1181
CRAT,310,CHEESE{ENTER},COTTAGE,BRICK,CAKE,1,CHEESE{ENTER},5685,4,1070
CRAT,310,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP{ENTER},4124,3,3096
CRAT,310,STATION{ENTER},WAGON,BREAK,RADIO,0,{ENTER},12865,0,851
CRAT,310,SPACE{ENTER},CADET,CAPSULE,SHIP,0,{ENTER},12042,0,864
CRAT,310,HOLE{ENTER},FOX,MAN,PEEP,0,{ENTER},16721,0,1003
CRAT,310,CAMP{ENTER},BOOT,SUMMER,GROUND,1,CAMP{ENTER},2565,3,2053
CRAT,310,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,GIRL{ENTER},2850,3,2502
CRAT,310,TURN{ENTER},PIKE,COAT,SIGNAL,1,TURN{ENTER},1540,3,1281
CRAT,310,POWDER{ENTER},KEG,PUFF,ROOM,0,{ENTER},10946,0,327
CRAT,310,RACE{ENTER},HORSE,HUMAN,DRAG,1,RACE{ENTER},3084,2,2725
CRAT,310,BOAT{ENTER},SHOW,LIFE,ROW,0,{ENTER},16104,0,381
CRAT,310,WALK{ENTER},WAY,BOARD,SLEEP,0,{ENTER},15796,0,359
CRAT,310,TREE{ENTER},PALM,SHOE,HOUSE,0,{ENTER},18934,0,369
CRAT,310,BRUSH{ENTER},SAGE,PAINT,HAIR,1,BRUSH{ENTER},1860,3,2867
CRAT,310,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},2593,3,1456
CRAT,310,SAW{ENTER},MILL,TOOTH,DUST,0,{ENTER},11166,0,217
CRAT,310,RING{ENTER},MASTER,TOSS,FINGER,1,RING{ENTER},2612,4,1778
CRAT,310,COMMON{ENTER},SENSE,COURTESY,PLACE,0,{ENTER},17405,0,650
CRAT,310,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,{ENTER},19403,0,962
CRAT,310,WRITER{ENTER},TYPE,GHOST,SCREEN,1,WRITER{ENTER},2777,3,1680
CRAT,310,SUIT{ENTER},WET,LAW,BUSINESS,1,SUIT{ENTER},1603,3,3963
CRAT,310,CALL{ENTER},CAT,NUMBER,PHONE,1,CALL{ENTER},17903,1,2983
CRAT,310,MOON{ENTER},SHINE,BEAM,STRUCK,0,STAR{ENTER},16500,2,1784
CRAT,310,BLOOD{ENTER},HOUND,PRESSURE,SHOT,1,BLOOD{ENTER},18614,4,1807
CRAT,310,FIGURE{ENTER},EIGHT,SKATE,STICK,1,FIGURE{ENTER},5849,3,1355
CRAT,310,PIT{ENTER},PEACH,ARM,TAR,0,{ENTER},17590,0,555
CRAT,310,,,,,,,,,
CRAT,310,,,,,,,,,
CRAT,310,,,,,,,,,
CRAT,310,,,,,,,,,
CRAT,310,,,,,,,,,
CRAT,310,,,,,,,,,
CRAT,311,,,,,,,,,
CRAT,311,,,,,,,,,
CRAT,311,,,,,,,,,
CRAT,311,,,,,,,,,
CRAT,311,,,,,,,,,
CRAT,311,RACE{ENTER},HORSE,HUMAN,DRAG,1,RACE{ENTER},1985,1,1226
CRAT,311,BRUSH{ENTER},SAGE,PAINT,HAIR,1,BRUSH{ENTER},16974,1,2445
CRAT,311,WALK{ENTER},WAY,BOARD,SLEEP,1,WALK{ENTER},7429,2,3331
CRAT,311,TURN{ENTER},PIKE,COAT,SIGNAL,0,RACK{ENTER},11100,1,1210
CRAT,311,CALL{ENTER},CAT,NUMBER,PHONE,1,CALL{ENTER},2856,1,2172
CRAT,311,HOLE{ENTER},FOX,MAN,PEEP,1,HOLE{ENTER},7964,3,3090
CRAT,311,COMMON{ENTER},SENSE,COURTESY,PLACE,0,HIGH{ENTER},7454,2,4010
CRAT,311,BOAT{ENTER},SHOW,LIFE,ROW,0,LOW{ENTER},14503,1,2178
CRAT,311,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP{ENTER},13274,4,1338
CRAT,311,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,GIRL{ENTER},3438,3,2440
CRAT,311,SPACE{ENTER},CADET,CAPSULE,SHIP,1,SPACE{ENTER},2185,4,1354
CRAT,311,WRITER{ENTER},TYPE,GHOST,SCREEN,1,WRITER{ENTER},15232,2,1915
CRAT,311,CAMP{ENTER},BOOT,SUMMER,GROUND,1,CAMP{ENTER},2094,4,1171
CRAT,311,RING{ENTER},MASTER,TOSS,FINGER,1,RING{ENTER},5471,3,5313
CRAT,311,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,,0,0,1864
CRAT,311,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,SHOW{ENTER},21195,1,1364
CRAT,311,PAPER{ENTER},FLY,CLIP,WALL,0,BALL{ENTER},17474,1,3052
CRAT,311,MOON{ENTER},SHINE,BEAM,STRUCK,0,STAR{ENTER},21844,1,2721
CRAT,311,PIT{ENTER},PEACH,ARM,TAR,1,PIT{ENTER},7085,4,2106
CRAT,311,STATION{ENTER},WAGON,BREAK,RADIO,0,,0,0,1947
CRAT,311,TREE{ENTER},PALM,SHOE,HOUSE,0,BEACH{ENTER},21616,1,1575
CRAT,311,RED{ENTER},CARPET,ALERT,INK,1,RED{ENTER},2315,3,1526
CRAT,311,SUIT{ENTER},WET,LAW,BUSINESS,0,MAN{ENTER},11532,1,1352
CRAT,311,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},2566,4,1430
CRAT,311,FIGURE{ENTER},EIGHT,SKATE,STICK,0,,0,0,1465
CRAT,311,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,,0,0,2027
CRAT,311,MARK{ENTER},DOWN,QUESTION,CHECK,0,,0,0,1573
CRAT,311,POWDER{ENTER},KEG,PUFF,ROOM,0,GAME{ENTER},12528,1,1809
CRAT,311,HEAD{ENTER},HAMMER,GEAR,HUNTER,1,HEAD{ENTER},1615,4,1529
CRAT,311,SAW{ENTER},MILL,TOOTH,DUST,0,ACHE{ENTER},4033,2,2770
CRAT,311,,,,,,,,,
CRAT,311,,,,,,,,,
CRAT,311,,,,,,,,,
CRAT,311,,,,,,,,,
CRAT,311,,,,,,,,,
CRAT,311,,,,,,,,,
CRAT,314,,,,,,,,,
CRAT,314,,,,,,,,,
CRAT,314,,,,,,,,,
CRAT,314,,,,,,,,,
CRAT,314,,,,,,,,,
CRAT,314,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,BILL{ENTER},4018,3,3587
CRAT,314,RACE{ENTER},HORSE,HUMAN,DRAG,0,BEEN{ENTER},2537,4,3290
CRAT,314,BOAT{ENTER},SHOW,LIFE,ROW,0,PRETTY{ENTER},15701,3,3003
CRAT,314,SPACE{ENTER},CADET,CAPSULE,SHIP,0,,0,0,1402
CRAT,314,WALK{ENTER},WAY,BOARD,SLEEP,0,ROAD{ENTER},1144,4,2438
CRAT,314,FIGURE{ENTER},EIGHT,SKATE,STICK,0,BOARD{ENTER},3012,4,1729
CRAT,314,RING{ENTER},MASTER,TOSS,FINGER,0,GOLD{ENTER},15173,4,1299
CRAT,314,PIT{ENTER},PEACH,ARM,TAR,0,{ENTER},1350,3,3226
CRAT,314,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,YARD{ENTER},5843,4,1605
CRAT,314,MARK{ENTER},DOWN,QUESTION,CHECK,0,POOL{ENTER},8280,4,1297
CRAT,314,TURN{ENTER},PIKE,COAT,SIGNAL,0,{ENTER},595,4,1609
CRAT,314,MOON{ENTER},SHINE,BEAM,STRUCK,0,SUN{ENTER},842,3,1557
CRAT,314,WRITER{ENTER},TYPE,GHOST,SCREEN,0,SHOT{ENTER},6541,2,2465
CRAT,314,PAPER{ENTER},FLY,CLIP,WALL,0,{ENTER},3602,4,2853
CRAT,314,CAMP{ENTER},BOOT,SUMMER,GROUND,0,TIME{ENTER},5308,4,1845
CRAT,314,HOLE{ENTER},FOX,MAN,PEEP,0,MSFR{ENTER},4929,4,3354
CRAT,314,COMMON{ENTER},SENSE,COURTESY,PLACE,1,COMMON{ENTER},2554,4,938
CRAT,314,BRUSH{ENTER},SAGE,PAINT,HAIR,0,CUT{ENTER},3674,4,1162
CRAT,314,SOAP{ENTER},OPERA,HAND,DISH,0,WASH{ENTER},6878,2,1987
CRAT,314,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,{ENTER},10849,0,1162
CRAT,314,STATION{ENTER},WAGON,BREAK,RADIO,0,{ENTER},1832,0,1320
CRAT,314,POWDER{ENTER},KEG,PUFF,ROOM,0,LOSS{ENTER},5279,4,2410
CRAT,314,SAW{ENTER},MILL,TOOTH,DUST,0,BRUSH{ENTER},1269,2,813
CRAT,314,TREE{ENTER},PALM,SHOE,HOUSE,0,POWER{ENTER},4031,2,1248
CRAT,314,GOLD{ENTER},FISH,MINE,RUSH,0,CAR{ENTER},9356,4,2934
CRAT,314,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,{ENTER},349,0,1469
CRAT,314,CALL{ENTER},CAT,NUMBER,PHONE,0,{ENTER},8754,0,551
CRAT,314,GIRL{ENTER},FLOWER,FRIEND,SCOUT,0,{ENTER},1706,0,271
CRAT,314,RED{ENTER},CARPET,ALERT,INK,0,{ENTER},4625,0,473
CRAT,314,SUIT{ENTER},WET,LAW,BUSINESS,0,SCHOOL{ENTER},1460,3,1316
CRAT,314,,,,,,,,,
CRAT,314,,,,,,,,,
CRAT,314,,,,,,,,,
CRAT,314,,,,,,,,,
CRAT,314,,,,,,,,,
CRAT,314,,,,,,,,,
CRAT,315,,,,,,,,,
CRAT,315,,,,,,,,,
CRAT,315,,,,,,,,,
CRAT,315,,,,,,,,,
CRAT,315,,,,,,,,,
CRAT,315,STATION{ENTER},WAGON,BREAK,RADIO,0,BAND{ENTER},18630,1,6574
CRAT,315,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,{ENTER},14031,0,1582
CRAT,315,GIRL{ENTER},FLOWER,FRIEND,SCOUT,0,{ENTER},12443,0,943
CRAT,315,MARK{ENTER},DOWN,QUESTION,CHECK,0,{ENTER},7838,0,1354
CRAT,315,COMMON{ENTER},SENSE,COURTESY,PLACE,0,{ENTER},9329,0,603
CRAT,315,FIGURE{ENTER},EIGHT,SKATE,STICK,1,FIGURE{ENTER},4890,3,3718
CRAT,315,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},2038,4,1757
CRAT,315,WRITER{ENTER},TYPE,GHOST,SCREEN,0,{ENTER},12738,0,858
CRAT,315,WALK{ENTER},WAY,BOARD,SLEEP,0,{ENTER},9806,0,1204
CRAT,315,PIT{ENTER},PEACH,ARM,TAR,0,{ENTER},1472,0,1360
CRAT,315,SOAP{ENTER},OPERA,HAND,DISH,0,WASH{ENTER},17941,1,1419
CRAT,315,TURN{ENTER},PIKE,COAT,SIGNAL,0,TRAIL{ENTER},6032,1,2090
CRAT,315,POWDER{ENTER},KEG,PUFF,ROOM,0,{ENTER},12899,0,1363
CRAT,315,PAPER{ENTER},FLY,CLIP,WALL,0,{ENTER},18001,0,804
CRAT,315,BOAT{ENTER},SHOW,LIFE,ROW,1,BOAT{ENTER},12970,1,1416
CRAT,315,SPACE{ENTER},CADET,CAPSULE,SHIP,0,LEADER{ENTER},12585,1,1719
CRAT,315,CALL{ENTER},CAT,NUMBER,PHONE,0,{ENTER},14072,0,950
CRAT,315,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,HOUSE{ENTER},14588,1,1604
CRAT,315,CAMP{ENTER},BOOT,SUMMER,GROUND,0,{ENTER},11193,0,388
CRAT,315,HOLE{ENTER},FOX,MAN,PEEP,0,{ENTER},1129,0,792
CRAT,315,MOON{ENTER},SHINE,BEAM,STRUCK,1,MOON{ENTER},2571,3,2506
CRAT,315,BRUSH{ENTER},SAGE,PAINT,HAIR,0,SPRAY{ENTER},1951,3,3498
CRAT,315,RING{ENTER},MASTER,TOSS,FINGER,1,RING{ENTER},6512,4,1237
CRAT,315,STREET{ENTER},MAIN,SWEEPER,LIGHT,1,STREET{ENTER},6603,4,380
CRAT,315,SAW{ENTER},MILL,TOOTH,DUST,0,{ENTER},17232,0,1523
CRAT,315,RED{ENTER},CARPET,ALERT,INK,1,RED{ENTER},8350,1,1091
CRAT,315,RACE{ENTER},HORSE,HUMAN,DRAG,0,{ENTER},14109,0,1001
CRAT,315,SUIT{ENTER},WET,LAW,BUSINESS,0,{ENTER},754,0,609
CRAT,315,TREE{ENTER},PALM,SHOE,HOUSE,0,{ENTER},9515,0,365
CRAT,315,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,{ENTER},1917,0,793
CRAT,315,,,,,,,,,
CRAT,315,,,,,,,,,
CRAT,315,,,,,,,,,
CRAT,315,,,,,,,,,
CRAT,315,,,,,,,,,
CRAT,315,,,,,,,,,
CRAT,318,,,,,,,,,
CRAT,318,,,,,,,,,
CRAT,318,,,,,,,,,
CRAT,318,,,,,,,,,
CRAT,318,,,,,,,,,
CRAT,318,BOAT{ENTER},SHOW,LIFE,ROW,0,SHOW{SPACE}LIFE{SPACE}ROW{ENTER},9576,2,3832
CRAT,318,RING{ENTER},MASTER,TOSS,FINGER,0,MASTER{SPACE}TOSS{SPACE}FINGER{ENTER},4654,2,1795
CRAT,318,RACE{ENTER},HORSE,HUMAN,DRAG,0,HORSE{SPACE}HUMAN{SPACE}DRAG{ENTER},6732,2,1576
CRAT,318,STATION{ENTER},WAGON,BREAK,RADIO,0,WAGON{SPACE}BREAK,18633,0,3742
CRAT,318,TREE{ENTER},PALM,SHOE,HOUSE,0,,0,0,2965
CRAT,318,SAW{ENTER},MILL,TOOTH,DUST,0,,0,0,4052
CRAT,318,POWDER{ENTER},KEG,PUFF,ROOM,0,{ENTER},9542,0,4968
CRAT,318,MOON{ENTER},SHINE,BEAM,STRUCK,0,LIGHT{ENTER},3929,3,3597
CRAT,318,SUIT{ENTER},WET,LAW,BUSINESS,0,SCHOOL{ENTER},5778,3,2615
CRAT,318,SOAP{ENTER},OPERA,HAND,DISH,0,WASHER{ENTER},1681,3,2888
